date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2019-09-06,NVDA,0,[],[],
2019-09-09,NVDA,0,[],[],
2019-09-10,NVDA,1,"[""Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD""]",[],Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD
2019-09-11,NVDA,1,"[""Shares of several semiconductor companies are trading higher after China released a tariff exemptions list for certain products from the U.S. Apple also released new iPhones which are expected to benefit several companies within the sector.""]",[],Shares of several semiconductor companies are trading higher after China released a tariff exemptions list for certain products from the U.S. Apple also released new iPhones which are expected to benefit several companies within the sector.
2019-09-12,NVDA,0,[],[],
2019-09-13,NVDA,0,[],[],
2019-09-16,NVDA,1,"[""Examining The VanEck Esports ETF And Its 30% Surge This Year""]",[],Examining The VanEck Esports ETF And Its 30% Surge This Year
2019-09-17,NVDA,0,[],[],
2019-09-18,NVDA,1,"[""Jim Cramer Weighs In On Centene, Fastly And More""]",[],"Jim Cramer Weighs In On Centene, Fastly And More"
2019-09-19,NVDA,1,"[""Report: AMD's Low-End Dominance Threatened As Nvidia Preps Budget Graphic Card Launch""]",[],Report: AMD's Low-End Dominance Threatened As Nvidia Preps Budget Graphic Card Launch
2019-09-20,NVDA,0,[],[],
2019-09-23,NVDA,1,"[""SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $216""]",[],"SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $216"
2019-09-24,NVDA,2,"[""'Fast Money Halftime Report' Traders Weigh In On Apple, Uber And More"", ""Shares of companies in the semiconductor space are trading lower after Trump criticized China's trade policies in front of the UN. The sector has exposure to China and is sensitive to US-China trade relations.""]",[],"'Fast Money Halftime Report' Traders Weigh In On Apple, Uber And More | Shares of companies in the semiconductor space are trading lower after Trump criticized China's trade policies in front of the UN. The sector has exposure to China and is sensitive to US-China trade relations."
2019-09-25,NVDA,1,"[""NVIDIA shares are trading higher despite no company-specific news. The stock has rallied roughly 14% in the past 3 months.""]",[],NVIDIA shares are trading higher despite no company-specific news. The stock has rallied roughly 14% in the past 3 months.
2019-09-26,NVDA,0,[],[],
2019-09-27,NVDA,1,"[""Shares of several semiconductor companies are trading lower following reports indicating the White House is considering setting limits on US flows to China, delisting Chinese company's from US stock exchanges. NOTE: Semiconductor companies are heavily impacted by U.S.-China trade war uncertainty, especially companies in business with Huawei.""]",[],"Shares of several semiconductor companies are trading lower following reports indicating the White House is considering setting limits on US flows to China, delisting Chinese company's from US stock exchanges. NOTE: Semiconductor companies are heavily impacted by U.S.-China trade war uncertainty, especially companies in business with Huawei."
2019-09-30,NVDA,0,[],[],
2019-10-01,NVDA,1,"[""Shares of several semiconductor companies are trading higher on renewed U.S.-China trade optimisim. A U.S. Treasury spokeswoman said the White House \""is not contemplating blocking Chinese companies from listing shares on U.S. stock exchanges at this time.""]",[],"Shares of several semiconductor companies are trading higher on renewed U.S.-China trade optimisim. A U.S. Treasury spokeswoman said the White House ""is not contemplating blocking Chinese companies from listing shares on U.S. stock exchanges at this time."
2019-10-02,NVDA,1,"[""Shares of several semiconductor companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.""]",[],Shares of several semiconductor companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.
2019-10-03,NVDA,2,"[""﻿Shares of many semiconductor companies are trading higher as investors are optimistic of a trade deal with China that could be reached after President Trump said a Chinese delegation is set to come to the U.S. next week for continued trade talks."", ""NVIDIA shares are trading higher despite no company-specific news. This could potentially be a rebound im sympathy with the overall market.""]",[],﻿Shares of many semiconductor companies are trading higher as investors are optimistic of a trade deal with China that could be reached after President Trump said a Chinese delegation is set to come to the U.S. next week for continued trade talks. | NVIDIA shares are trading higher despite no company-specific news. This could potentially be a rebound im sympathy with the overall market.
2019-10-04,NVDA,0,[],[],
2019-10-07,NVDA,10,"[""Investors Sell FANG To Buy IPOs In September's IMX"", ""Best And Worst Short Ideas Of The Week"", ""AMD Unveils Budget Radeon Graphics Cards Aimed At Nvidia's Entry-Level Products"", ""Investor Movement Index Summary: September 2019"", ""A Look At Benzinga Pro's Most-Searched Tickers For October 7, 2019"", ""Evercore ISI Group Maintains Outperform on NVIDIA, Raises Price Target to $225"", ""NVIDIA shares are trading higher after RBC Capital maintained an Outperform rating on the stock and raised the price target from $190 to $217."", ""Talking Trade: Back To The Table This Week, But Will Big Issues Be Addressed?"", ""RBC Capital Maintains Outperform on NVIDIA, Raises Price Target to $217"", ""17 Technology Stocks Moving In Monday's Pre-Market Session""]",[],"Investors Sell FANG To Buy IPOs In September's IMX | Best And Worst Short Ideas Of The Week | AMD Unveils Budget Radeon Graphics Cards Aimed At Nvidia's Entry-Level Products | Investor Movement Index Summary: September 2019 | A Look At Benzinga Pro's Most-Searched Tickers For October 7, 2019 | Evercore ISI Group Maintains Outperform on NVIDIA, Raises Price Target to $225 | NVIDIA shares are trading higher after RBC Capital maintained an Outperform rating on the stock and raised the price target from $190 to $217. | Talking Trade: Back To The Table This Week, But Will Big Issues Be Addressed? | RBC Capital Maintains Outperform on NVIDIA, Raises Price Target to $217 | 17 Technology Stocks Moving In Monday's Pre-Market Session"
2019-10-08,NVDA,2,"[""Shares of several semiconductor companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made."", ""20 Technology Stocks Moving In Tuesday's Pre-Market Session""]",[],"Shares of several semiconductor companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made. | 20 Technology Stocks Moving In Tuesday's Pre-Market Session"
2019-10-09,NVDA,4,"[""Option Traders Make Bullish Bets On Nvidia"", ""Jim Cramer Shares His Thoughts On Roku, Gilead And More"", ""Shares of several semiconductor companies are trading higher after multiple reports suggesting China is open to a partial trade deal surfaced. The reports renewed optimism in the upcoming U.S.-China trade talks."", ""19 Technology Stocks Moving In Wednesday's Pre-Market Session""]",[],"Option Traders Make Bullish Bets On Nvidia | Jim Cramer Shares His Thoughts On Roku, Gilead And More | Shares of several semiconductor companies are trading higher after multiple reports suggesting China is open to a partial trade deal surfaced. The reports renewed optimism in the upcoming U.S.-China trade talks. | 19 Technology Stocks Moving In Wednesday's Pre-Market Session"
2019-10-10,NVDA,1,"[""Shares of many semiconductors are trading higher on renewed trade optimism after the US was considering suspending tariff increase in exchange for a currency pact. President Trump's administration also plans to allow the sale of some supplies to Huawei.""]",[],Shares of many semiconductors are trading higher on renewed trade optimism after the US was considering suspending tariff increase in exchange for a currency pact. President Trump's administration also plans to allow the sale of some supplies to Huawei.
2019-10-11,NVDA,1,"[""Shares of several semiconductor companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.""]",[],Shares of several semiconductor companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.
2019-10-14,NVDA,1,"[""Chip Stocks Not Reacting As Traders Circulate Report From WCCF Tech 'Rumor: Intel To Skip 10nm For Desktop CPUs, Will Offer 7nm Desktop CPUs in 2022'""]",[],"Chip Stocks Not Reacting As Traders Circulate Report From WCCF Tech 'Rumor: Intel To Skip 10nm For Desktop CPUs, Will Offer 7nm Desktop CPUs in 2022'"
2019-10-15,NVDA,7,"[""UPDATE: Cascend Maintains Buy On NVIDIA, Raises Tgt To $220 Notes 'We see hyperscale AI development work continuing to grow off this summers' strong AI pus'; Believes 'this is a prime opportunity to take advantage of bad news already being in this name'"", ""Cascend Maintains Buy on NVIDIA, Raises Price Target to $220"", ""Analyst: Nvidia Earnings Will Triple In The Next 5 Years"", ""NVIDIA shares are trading higher after Bank of America maintained a Buy rating on the stock and raised the price target from $225 to $250."", ""10 Biggest Price Target Changes For Tuesday"", ""Bank of America Maintains Buy on NVIDIA, Raises Price Target to $250"", ""10 Technology Stocks Moving In Tuesday's Pre-Market Session""]",[],"UPDATE: Cascend Maintains Buy On NVIDIA, Raises Tgt To $220 Notes 'We see hyperscale AI development work continuing to grow off this summers' strong AI pus'; Believes 'this is a prime opportunity to take advantage of bad news already being in this name' | Cascend Maintains Buy on NVIDIA, Raises Price Target to $220 | Analyst: Nvidia Earnings Will Triple In The Next 5 Years | NVIDIA shares are trading higher after Bank of America maintained a Buy rating on the stock and raised the price target from $225 to $250. | 10 Biggest Price Target Changes For Tuesday | Bank of America Maintains Buy on NVIDIA, Raises Price Target to $250 | 10 Technology Stocks Moving In Tuesday's Pre-Market Session"
2019-10-16,NVDA,2,"[""Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, October 16, 2019""]",[],"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, October 16, 2019"
2019-10-17,NVDA,1,"[""9 Technology Stocks Moving In Thursday's Pre-Market Session""]",[],9 Technology Stocks Moving In Thursday's Pre-Market Session
2019-10-18,NVDA,0,[],[],
2019-10-21,NVDA,2,"[""NVIDIA with Microsoft Announces Technology Collaboration for Era of Intelligent Edge"", ""Shares of companies in the semiconductor space are trading higher amid US-China trade optimism. The sector has China exposure and has been highly affected by trade tensions this year.""]",[],NVIDIA with Microsoft Announces Technology Collaboration for Era of Intelligent Edge | Shares of companies in the semiconductor space are trading higher amid US-China trade optimism. The sector has China exposure and has been highly affected by trade tensions this year.
2019-10-22,NVDA,3,"[""Analysts Like Nvidia's EGX Edge Supercomputing Platform, 5G Opportunity"", ""Wells Fargo Earlier Maintained Outperform on NVIDIA, Raised Price Target to $220"", ""Ericsson and NVIDIA Collaborate to Accelerate Virtualized 5G Radio Access Networks With GPUs""]",[],"Analysts Like Nvidia's EGX Edge Supercomputing Platform, 5G Opportunity | Wells Fargo Earlier Maintained Outperform on NVIDIA, Raised Price Target to $220 | Ericsson and NVIDIA Collaborate to Accelerate Virtualized 5G Radio Access Networks With GPUs"
2019-10-23,NVDA,2,"[""NVIDIA shares are trading lower in sympathy with Texas Instruments after the company reported weak Q3 sales results and issued Q4 sales guidance below analyst estimates."", ""Semiconductor Equipment Billings Slip to 5-month Low""]",[],NVIDIA shares are trading lower in sympathy with Texas Instruments after the company reported weak Q3 sales results and issued Q4 sales guidance below analyst estimates. | Semiconductor Equipment Billings Slip to 5-month Low
2019-10-24,NVDA,2,"[""Shares of several semiconductors shares are trading higher in sympathy with Lam Research after the company reported better-than-expected Q1 EPS and sales results. The company had also issued Q2 EPS and sales above analyst estimates."", ""Big Chip Q3 Earnings Preview: Intel Could Win On Muted Expectations, AMD Makes Inroads""]",[],"Shares of several semiconductors shares are trading higher in sympathy with Lam Research after the company reported better-than-expected Q1 EPS and sales results. The company had also issued Q2 EPS and sales above analyst estimates. | Big Chip Q3 Earnings Preview: Intel Could Win On Muted Expectations, AMD Makes Inroads"
2019-10-25,NVDA,1,"[""Nvidia shares are trading higher after RBC raised the price target of the stock from $217 to $251.""]",[],Nvidia shares are trading higher after RBC raised the price target of the stock from $217 to $251.
2019-10-28,NVDA,4,"[""Shares of several semiconductor companies are trading higher on progression in U.S.-China trade talks and positive sentiment from strong earnings reports."", ""Cramer Advises His Viewers On Del Taco, Tyson Foods And More"", ""Another Bonanza Earnings Week As Apple Looms, With Fed, Payrolls Also On Weekly Agenda"", ""NVDIA Announces a New Shield TV""]",[],"Shares of several semiconductor companies are trading higher on progression in U.S.-China trade talks and positive sentiment from strong earnings reports. | Cramer Advises His Viewers On Del Taco, Tyson Foods And More | Another Bonanza Earnings Week As Apple Looms, With Fed, Payrolls Also On Weekly Agenda | NVDIA Announces a New Shield TV"
2019-10-29,NVDA,0,[],[],
2019-10-30,NVDA,2,"[""Analysts Upbeat On AMD's Product Roadmap, Execution"", ""Video Game ETF Competition Gets Another Entrant With Global X's HERO""]",[],"Analysts Upbeat On AMD's Product Roadmap, Execution | Video Game ETF Competition Gets Another Entrant With Global X's HERO"
2019-10-31,NVDA,1,"[""NVIDIA To Report Q3 Earnings On Thurs., Nov. 14 After Market Close""]",[],"NVIDIA To Report Q3 Earnings On Thurs., Nov. 14 After Market Close"
2019-11-01,NVDA,0,[],[],
2019-11-04,NVDA,2,"[""15 Stocks With A High Current Ratio"", ""Earnings Thoughts Turn To Retail Later This Week, But Uber Starts Parade Today""]",[],"15 Stocks With A High Current Ratio | Earnings Thoughts Turn To Retail Later This Week, But Uber Starts Parade Today"
2019-11-05,NVDA,3,"[""Ark Invest's Catherine Wood On Leveraging Disruption, Innovation To Grow Portfolios"", ""NVIDIA Reports USPS Adopts Co. End-To-End AI Technology, No Terms Disclosed"", ""Investor Movement Index Summary: October 2019""]",[],"Ark Invest's Catherine Wood On Leveraging Disruption, Innovation To Grow Portfolios | NVIDIA Reports USPS Adopts Co. End-To-End AI Technology, No Terms Disclosed | Investor Movement Index Summary: October 2019"
2019-11-06,NVDA,0,[],[],
2019-11-07,NVDA,5,"[""3 Reasons Why Tesla Will Hit $6,000, According To Ark Invest's Catherine Wood"", ""Analyst Warns Of Timing Issue With Nvidia's Datacenter Launch, But Remains Bullish"", ""Shares of semiconductor companies are trading higher after Qualcomm reported better-than-expected Q4 results."", ""UPDATE: Raymond James Previews NVIDIA's Q3 Earnings (On Thurs., Nov. 14, 2019), Warns Of Uncertainty On Datacenter Launch Timing, Says Timing Could Impact Qtr. Results"", ""Traders Circulating Word Of Cautious Sell-Side Comments On NVIDIA; Unconfirmed""]",[],"3 Reasons Why Tesla Will Hit $6,000, According To Ark Invest's Catherine Wood | Analyst Warns Of Timing Issue With Nvidia's Datacenter Launch, But Remains Bullish | Shares of semiconductor companies are trading higher after Qualcomm reported better-than-expected Q4 results. | UPDATE: Raymond James Previews NVIDIA's Q3 Earnings (On Thurs., Nov. 14, 2019), Warns Of Uncertainty On Datacenter Launch Timing, Says Timing Could Impact Qtr. Results | Traders Circulating Word Of Cautious Sell-Side Comments On NVIDIA; Unconfirmed"
2019-11-08,NVDA,0,[],[],
2019-11-11,NVDA,5,"[""UPDATE: Deutsche Bank Maintains Hold On NVIDIA, Raises Target To $190 Notes 'while we expect a solid print/guide that may deliver incremental upside to estimates, we believe much of this goodness is already reflected in the shares'"", ""UPDATE: UBS Maintains Buy NVIDIA, Raises Target To $240 As Firm Notes 'Proof points are about to start playing out in':"", ""After Slow Start, Week Might Gain Pace As Retail Sales, Inflation Data, Walmart Loom"", ""Deutsche Bank Maintains Hold on NVIDIA, Raises Price Target to $190"", ""UBS Maintains Buy on NVIDIA, Raises Price Target to $240""]",[],"UPDATE: Deutsche Bank Maintains Hold On NVIDIA, Raises Target To $190 Notes 'while we expect a solid print/guide that may deliver incremental upside to estimates, we believe much of this goodness is already reflected in the shares' | UPDATE: UBS Maintains Buy NVIDIA, Raises Target To $240 As Firm Notes 'Proof points are about to start playing out in': | After Slow Start, Week Might Gain Pace As Retail Sales, Inflation Data, Walmart Loom | Deutsche Bank Maintains Hold on NVIDIA, Raises Price Target to $190 | UBS Maintains Buy on NVIDIA, Raises Price Target to $240"
2019-11-12,NVDA,4,"[""UPDATE: Cascend Maintains Buy On NVIDIA, Raises Target To $240 'on continued hyperscale AI development and fewer GPU price cuts (benefiting margins)'"", ""Cascend Maintains Buy on NVIDIA, Raises Price Target to $240"", ""Oppenheimer Maintains Outperform on NVIDIA, Raises Price Target to $250"", ""7 Technology Stocks Moving In Tuesday's Pre-Market Session""]",[],"UPDATE: Cascend Maintains Buy On NVIDIA, Raises Target To $240 'on continued hyperscale AI development and fewer GPU price cuts (benefiting margins)' | Cascend Maintains Buy on NVIDIA, Raises Price Target to $240 | Oppenheimer Maintains Outperform on NVIDIA, Raises Price Target to $250 | 7 Technology Stocks Moving In Tuesday's Pre-Market Session"
2019-11-13,NVDA,1,"[""REX Shares Rolls Out A New ETN For FAANG Fans""]",[],REX Shares Rolls Out A New ETN For FAANG Fans
2019-11-14,NVDA,9,"[""Nvidia Posts Big Q3 Earnings Beat"", ""NVIDIA Sees Q4 Sales $2.95B +/- 2% vs $3.06B Est."", ""NVIDIA Q3 Adj. EPS $1.78 Beats $1.58 Estimate, Sales $3.01B Beat $2.92B Estimate"", ""NVIDIA Shares Unaffected As Traders Circulate Word From Jefferies Suggesting GPU-Card Maker In Contact With Firm Suggested Co. Stopped Shipping GPUs To It During Second Half Of Oct., Card Maker Sees H2'19 Unit Growth In 15-20% Range"", ""Shoppers Rise To The Occasion As Walmart Reports Another Impressive Quarter"", ""A Preview Of Nvidia's Q3 Earnings"", ""Benzinga Pro's Top 5 Stocks To Watch For Thurs., Nov. 14, 2019: NVDA, SINA, DDS, TROV, AMRN"", ""Earnings Scheduled For November 14, 2019"", ""11 Stocks To Watch For November 14, 2019""]",[],"Nvidia Posts Big Q3 Earnings Beat | NVIDIA Sees Q4 Sales $2.95B +/- 2% vs $3.06B Est. | NVIDIA Q3 Adj. EPS $1.78 Beats $1.58 Estimate, Sales $3.01B Beat $2.92B Estimate | NVIDIA Shares Unaffected As Traders Circulate Word From Jefferies Suggesting GPU-Card Maker In Contact With Firm Suggested Co. Stopped Shipping GPUs To It During Second Half Of Oct., Card Maker Sees H2'19 Unit Growth In 15-20% Range | Shoppers Rise To The Occasion As Walmart Reports Another Impressive Quarter | A Preview Of Nvidia's Q3 Earnings | Benzinga Pro's Top 5 Stocks To Watch For Thurs., Nov. 14, 2019: NVDA, SINA, DDS, TROV, AMRN | Earnings Scheduled For November 14, 2019 | 11 Stocks To Watch For November 14, 2019"
2019-11-15,NVDA,32,"[""PreMarket Prep Recap: Breaking Down The Reaction To Walmart And Nvidia Earnings"", ""Nvidia Impresses Analysts With Datacenter Resurgence, Expanding Margins"", ""UPDATE: Morgan Stanley On NVIDIA Also Notes 'We have been surprised at the strength in the stock, and valuation leaves little room for error, but the company is back in growth mode'"", ""UPDATE: Morgan Stanley Maintains Equal-Weight On NVIDIA, Raises Tgt To $217 Notes Co. 'showed upside to the qtr, but guided revs 4% below consensus/in line with our ests; data center grew in line with ests, vs. an expectation for some upside'"", ""UPDATE: Raymond James Reiterates Outperform On NVIDIA, Raises Target To $240 Notes 'incremental strength appears to secular - coming from AI inferencing (driven by speech recognition), something bulls had been waiting on for several quarters'"", ""UPDATE: Mizuho On NVIDIA Notes Co's 'strong position in gaming, DC growth, low inventories, and good GM positions it well for F21E(Jan)'"", ""UPDATE: Mizuho On NVIDIA Notes 'Looking into JanQ, NVDA noted weakness from PCs and gaming offset by continued Data Center growth and strong GM driven by product mix'"", ""UPDATE: Mizuho Maintains Buy On NVIDIA, Raises Target To $230 Notes 'The OctQ top line was driven by Gaming/Data Center strength from ray tracing RTX GPUs and Hyperscale/Cloud customers'"", ""SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $240"", ""UPDATE: Bank Of America On NVIDIA Notes 'In Q4, downside came from: (1) gaming – where seasonally declining notebooks and Nintendo consoles are larger/having a greater impact on segment growth (~$500mn combined sales); and (2) autos'"", ""UPDATE: Bank Of America On NVIDIA Notes 'Overall, we raise FY20E/21E pf-EPS by 4%/1%, and take our PO to $275 from $250, based on 37x CY20E P/E ex-cash (vs. 34x prior) to reflect data center reacceleration'"", ""UPDATE: Bank Of America Reiterates Buy On NVIDIA, Raises Target To $275 As Firm Believes Co.'is uniquely positioned to reaccelerate in existing markets while expanding into new markets (edge computing/5G, advanced autos, NLP)'"", ""UPDATE: Citi Maintains Buy On NVIDIA, Raises Tgt To $245 Notes 'We like the stock setup on improving Y/Y comps next couple of quarters and believe NVDA offers the best programmable data center computing platform that can be scaled with high software moat'"", ""NVIDIA shares are trading lower after the company issued Q4 sales guidance below analyst estimates."", ""Driving Higher: Market Keeps Hanging In, On Pace For Another Record-Setting Week"", ""Benzinga's Top Upgrades, Downgrades For November 15, 2019"", ""JP Morgan Maintains Overweight on NVIDIA, Raises Price Target to $237"", ""Barclays Maintains Overweight on NVIDIA, Raises Price Target to $225"", ""Nomura Maintains Neutral on NVIDIA, Raises Price Target to $200"", ""10 Biggest Price Target Changes For Friday""]",[],"PreMarket Prep Recap: Breaking Down The Reaction To Walmart And Nvidia Earnings | Nvidia Impresses Analysts With Datacenter Resurgence, Expanding Margins | UPDATE: Morgan Stanley On NVIDIA Also Notes 'We have been surprised at the strength in the stock, and valuation leaves little room for error, but the company is back in growth mode' | UPDATE: Morgan Stanley Maintains Equal-Weight On NVIDIA, Raises Tgt To $217 Notes Co. 'showed upside to the qtr, but guided revs 4% below consensus/in line with our ests; data center grew in line with ests, vs. an expectation for some upside' | UPDATE: Raymond James Reiterates Outperform On NVIDIA, Raises Target To $240 Notes 'incremental strength appears to secular - coming from AI inferencing (driven by speech recognition), something bulls had been waiting on for several quarters' | UPDATE: Mizuho On NVIDIA Notes Co's 'strong position in gaming, DC growth, low inventories, and good GM positions it well for F21E(Jan)' | UPDATE: Mizuho On NVIDIA Notes 'Looking into JanQ, NVDA noted weakness from PCs and gaming offset by continued Data Center growth and strong GM driven by product mix' | UPDATE: Mizuho Maintains Buy On NVIDIA, Raises Target To $230 Notes 'The OctQ top line was driven by Gaming/Data Center strength from ray tracing RTX GPUs and Hyperscale/Cloud customers' | SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $240 | UPDATE: Bank Of America On NVIDIA Notes 'In Q4, downside came from: (1) gaming – where seasonally declining notebooks and Nintendo consoles are larger/having a greater impact on segment growth (~$500mn combined sales); and (2) autos' | UPDATE: Bank Of America On NVIDIA Notes 'Overall, we raise FY20E/21E pf-EPS by 4%/1%, and take our PO to $275 from $250, based on 37x CY20E P/E ex-cash (vs. 34x prior) to reflect data center reacceleration' | UPDATE: Bank Of America Reiterates Buy On NVIDIA, Raises Target To $275 As Firm Believes Co.'is uniquely positioned to reaccelerate in existing markets while expanding into new markets (edge computing/5G, advanced autos, NLP)' | UPDATE: Citi Maintains Buy On NVIDIA, Raises Tgt To $245 Notes 'We like the stock setup on improving Y/Y comps next couple of quarters and believe NVDA offers the best programmable data center computing platform that can be scaled with high software moat' | NVIDIA shares are trading lower after the company issued Q4 sales guidance below analyst estimates. | Driving Higher: Market Keeps Hanging In, On Pace For Another Record-Setting Week | Benzinga's Top Upgrades, Downgrades For November 15, 2019 | JP Morgan Maintains Overweight on NVIDIA, Raises Price Target to $237 | Barclays Maintains Overweight on NVIDIA, Raises Price Target to $225 | Nomura Maintains Neutral on NVIDIA, Raises Price Target to $200 | 10 Biggest Price Target Changes For Friday"
2019-11-18,NVDA,3,"[""NVIDIA shares are trading higher. Hearing Citigroup raised the price target from $200 to $245. Also saw comments from a Credit Suisse analyst suggesting October graphics cards sales grew month-over-month."", ""NVIDIA Option Alert: Fri $197.5 Puts Sweep (2) near the Bid: 1000 @ $0.331 vs 1465 OI; Ref=$211.25"", ""More Records Shattered: Stocks Start Week At Record Highs With More Retail Earnings Next""]",[],NVIDIA shares are trading higher. Hearing Citigroup raised the price target from $200 to $245. Also saw comments from a Credit Suisse analyst suggesting October graphics cards sales grew month-over-month. | NVIDIA Option Alert: Fri $197.5 Puts Sweep (2) near the Bid: 1000 @ $0.331 vs 1465 OI; Ref=$211.25 | More Records Shattered: Stocks Start Week At Record Highs With More Retail Earnings Next
2019-11-19,NVDA,1,"[""5 Technology Stocks Moving In Tuesday's Pre-Market Session""]",[],5 Technology Stocks Moving In Tuesday's Pre-Market Session
2019-11-20,NVDA,2,"[""NVIDIA shares are trading higher. Analysts have reacted positively to Tuesday's investor Q&A session, including with regards to the company's 7nm Ampere development."", ""Nvidia Chips Are The 'Engine Of Artificial Intelligence,' CEO Tells Cramer""]",[],"NVIDIA shares are trading higher. Analysts have reacted positively to Tuesday's investor Q&A session, including with regards to the company's 7nm Ampere development. | Nvidia Chips Are The 'Engine Of Artificial Intelligence,' CEO Tells Cramer"
2019-11-21,NVDA,1,"[""Despite Tariff Fears, Market Shows Signs Of Resilience As Retail Earnings Continue""]",[],"Despite Tariff Fears, Market Shows Signs Of Resilience As Retail Earnings Continue"
2019-11-22,NVDA,0,[],[],
2019-11-25,NVDA,10,"[""Cascend Maintains Buy on NVIDIA, Raises Price Target to $250"", ""Stocks That Hit 52-Week Highs On Monday"", ""Benzinga's Top Upgrades, Downgrades For November 25, 2019"", ""Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade"", ""UPDATE: Morgan Stanley On NVIDIA Notes Co's 'ray tracing software support should generate more gamer enthusiasm in gaming products,and new data center workloads around conversational AI should lead to another leg of data center growth'"", ""UPDATE: Morgan Stanley Upgrades NVIDIA To Overweight, Raises Target To $259 Notes 'We see 2020 as a return to solid growth in both key segments, gaming and hpc/cloud (datacenter), even in a tough semiconductor environment'"", ""UPDATE: Morgan Stanley Upgrades NVIDIA To Overweight, Raises Target To $259 Notes 'We see 2020 as a return to solid growth in both key segments, gaming and hpc/cloud(datacenter), even in a tough semiconductor environment'"", ""12 Technology Stocks Moving In Monday's Pre-Market Session"", ""NVIDIA shares are trading higher after Morgan Stanley upgraded the company's stock from Equal-Weight to Overweight and announced a $259 price target."", ""Morgan Stanley Upgrades NVIDIA to Overweight, Announces $259 Price Target""]",[],"Cascend Maintains Buy on NVIDIA, Raises Price Target to $250 | Stocks That Hit 52-Week Highs On Monday | Benzinga's Top Upgrades, Downgrades For November 25, 2019 | Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade | UPDATE: Morgan Stanley On NVIDIA Notes Co's 'ray tracing software support should generate more gamer enthusiasm in gaming products,and new data center workloads around conversational AI should lead to another leg of data center growth' | UPDATE: Morgan Stanley Upgrades NVIDIA To Overweight, Raises Target To $259 Notes 'We see 2020 as a return to solid growth in both key segments, gaming and hpc/cloud (datacenter), even in a tough semiconductor environment' | UPDATE: Morgan Stanley Upgrades NVIDIA To Overweight, Raises Target To $259 Notes 'We see 2020 as a return to solid growth in both key segments, gaming and hpc/cloud(datacenter), even in a tough semiconductor environment' | 12 Technology Stocks Moving In Monday's Pre-Market Session | NVIDIA shares are trading higher after Morgan Stanley upgraded the company's stock from Equal-Weight to Overweight and announced a $259 price target. | Morgan Stanley Upgrades NVIDIA to Overweight, Announces $259 Price Target"
2019-11-26,NVDA,2,"[""Bank Of America Likes AMD, Nvidia Ahead Of 2020 Gaming Market Recovery"", ""More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session""]",[],"Bank Of America Likes AMD, Nvidia Ahead Of 2020 Gaming Market Recovery | More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session"
2019-11-27,NVDA,1,"[""5 Technology Stocks Moving In Wednesday's Pre-Market Session""]",[],5 Technology Stocks Moving In Wednesday's Pre-Market Session
2019-11-29,NVDA,1,"[""Decoding AMD's Breathtaking 2-Year Rally""]",[],Decoding AMD's Breathtaking 2-Year Rally
2019-12-02,NVDA,1,"[""Shares of several technology and growth stocks are trading lower as US equities dip following escalating US-China tensions over Hong Kong. US stocks further fell on worse-than-expected manufacturing data.""]",[],Shares of several technology and growth stocks are trading lower as US equities dip following escalating US-China tensions over Hong Kong. US stocks further fell on worse-than-expected manufacturing data.
