date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2019-09-19,NFLX,2,"[""Bernstein On Netflix Notes 'Taking the lower of: a) current multiple (33x EBITDA), or b) 2 std deviations below average (4.5x Sales), decreasing our EBITDA forecast by 10%, the theoretical \""floor\"" for NFLX would be $230'"", ""Netflix Co-Founder On Corporate Culture: Customer Always Comes First""]",[],"Bernstein On Netflix Notes 'Taking the lower of: a) current multiple (33x EBITDA), or b) 2 std deviations below average (4.5x Sales), decreasing our EBITDA forecast by 10%, the theoretical ""floor"" for NFLX would be $230' | Netflix Co-Founder On Corporate Culture: Customer Always Comes First"
2019-09-20,NFLX,9,"[""Large Option Trader Aggressively Dumping Netflix Calls"", ""A Look At Benzinga Pro's Most-Searched Tickers For September 20, 2019"", ""Netflix Option Alert: Oct 18 $285 Calls Sweep (37) near the midpoint: 907 @ $8.848 vs 10952 OI; Earnings 10/16 After Close Ref=$271.92"", ""Needham's Martin Talks Apple Services, Streaming Video Competition"", ""'Netflix CEO admits there will be 'tough competition' as streaming wars heat up with Apple and Disney' -CNBC"", ""Pivotal Research Explains Roku Bear Thesis"", ""Netflix CEO Reed Hastings Earlier Suggested The Co. Will Make A 'Big' Increase In Its Investment In UK TV Production In 2020"", ""Netflix shares trading lower following comments from an Evercore ISI analyst suggesting recent data checks were soft, creating uncertainty about the company's int'l. subscriber growth."", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday, September 20, 2019""]",[],"Large Option Trader Aggressively Dumping Netflix Calls | A Look At Benzinga Pro's Most-Searched Tickers For September 20, 2019 | Netflix Option Alert: Oct 18 $285 Calls Sweep (37) near the midpoint: 907 @ $8.848 vs 10952 OI; Earnings 10/16 After Close Ref=$271.92 | Needham's Martin Talks Apple Services, Streaming Video Competition | 'Netflix CEO admits there will be 'tough competition' as streaming wars heat up with Apple and Disney' -CNBC | Pivotal Research Explains Roku Bear Thesis | Netflix CEO Reed Hastings Earlier Suggested The Co. Will Make A 'Big' Increase In Its Investment In UK TV Production In 2020 | Netflix shares trading lower following comments from an Evercore ISI analyst suggesting recent data checks were soft, creating uncertainty about the company's int'l. subscriber growth. | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday, September 20, 2019"
2019-09-23,NFLX,2,"[""Netflix shares trading lower following a late-Friday comment from CEO Reed Hastings at the RTS TV Conference about increasing production costs in the face of new competition. Today saw some bearish put activity in the October $265 contract."", ""'Seinfeld' Will Have A Few New Homes In 2021""]",[],Netflix shares trading lower following a late-Friday comment from CEO Reed Hastings at the RTS TV Conference about increasing production costs in the face of new competition. Today saw some bearish put activity in the October $265 contract. | 'Seinfeld' Will Have A Few New Homes In 2021
2019-09-24,NFLX,13,"[""Netflix, Twitter And More 'Fast Money Halftime Report' Picks From September 24"", ""Analyst Calls WWE A 'Precious Stone In Media'"", ""Wells Fargo Initiates On Media Stocks, Disney Among Top Picks"", ""Netflix shares are trading lower after receiving negative sentiment from multiple sell-side firms. Wells Fargo initiated coverage with a Market Perform rating and said the company is \""at a turning point with investors,\"" and Pivotal Research lowered the price target from $515 to $350."", ""Netflix Shares Unaffected Amid Report 'Jim Cramer says Netflix 'has become an open sore to this market''"", ""Wells Fargo Says Netflix Is At A Turning Point"", ""Benzinga's Top Upgrades, Downgrades For September 24, 2019"", ""10 Biggest Price Target Changes For Tuesday"", ""UPDATE: Wells Fargo On Netflix Also Notes 'We'd be bullish when the valuation reflects maturity at say, 20-30x CY20E estimated EV/EBITDA, and more clarity on the FCF profile'"", ""UPDATE: Wells Fargo On Netflix Notes 'At 50x CY20E estimated EV/EBITDA, ~6x EV/Sales, and an imponderable FCF yield (we don't expect break-even cash until 2022), there's too much opportunity for the KPI interplay to yield' Disappointing Results Seen In Q2"", ""UPDATE: Wells Fargo Initiates Netflix With Market Perform, $288 Target As Firm Thinks Co. 'is at a turning point with investors'; Notes If Co. Hikes 'pricing or content too much and FCF expectations may suffer'"", ""Pivotal Research Maintains Buy on Netflix, Lowers Price Target to $350"", ""Wells Fargo Initiates Coverage On Netflix with Market Perform Rating, Announces $288 Price Target""]",[],"Netflix, Twitter And More 'Fast Money Halftime Report' Picks From September 24 | Analyst Calls WWE A 'Precious Stone In Media' | Wells Fargo Initiates On Media Stocks, Disney Among Top Picks | Netflix shares are trading lower after receiving negative sentiment from multiple sell-side firms. Wells Fargo initiated coverage with a Market Perform rating and said the company is ""at a turning point with investors,"" and Pivotal Research lowered the price target from $515 to $350. | Netflix Shares Unaffected Amid Report 'Jim Cramer says Netflix 'has become an open sore to this market'' | Wells Fargo Says Netflix Is At A Turning Point | Benzinga's Top Upgrades, Downgrades For September 24, 2019 | 10 Biggest Price Target Changes For Tuesday | UPDATE: Wells Fargo On Netflix Also Notes 'We'd be bullish when the valuation reflects maturity at say, 20-30x CY20E estimated EV/EBITDA, and more clarity on the FCF profile' | UPDATE: Wells Fargo On Netflix Notes 'At 50x CY20E estimated EV/EBITDA, ~6x EV/Sales, and an imponderable FCF yield (we don't expect break-even cash until 2022), there's too much opportunity for the KPI interplay to yield' Disappointing Results Seen In Q2 | UPDATE: Wells Fargo Initiates Netflix With Market Perform, $288 Target As Firm Thinks Co. 'is at a turning point with investors'; Notes If Co. Hikes 'pricing or content too much and FCF expectations may suffer' | Pivotal Research Maintains Buy on Netflix, Lowers Price Target to $350 | Wells Fargo Initiates Coverage On Netflix with Market Perform Rating, Announces $288 Price Target"
2019-09-25,NFLX,5,"[""Netflix shares are trading higher after Credit Suisse maintained an Outperform rating on the stock."", ""Credit Suisse On Netflix Also Notes 'Shares have already pulled back sharply on concerns regarding competition, content costs, and 3Q sub growth, each of which is priced in or overdone, in our view'"", ""Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes '3Q19 App Downloads Update: Last 3 Weeks Softer'; 'as of 3 weeks ago, 3Q to date global downloads were up 20% Y/Y, and now, including 3 more weeks of data, they are up only 6% Y/Y'"", ""A Look At Benzinga Pro's Most-Searched Tickers For September 25, 2019"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, September 25, 2019""]",[],"Netflix shares are trading higher after Credit Suisse maintained an Outperform rating on the stock. | Credit Suisse On Netflix Also Notes 'Shares have already pulled back sharply on concerns regarding competition, content costs, and 3Q sub growth, each of which is priced in or overdone, in our view' | Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes '3Q19 App Downloads Update: Last 3 Weeks Softer'; 'as of 3 weeks ago, 3Q to date global downloads were up 20% Y/Y, and now, including 3 more weeks of data, they are up only 6% Y/Y' | A Look At Benzinga Pro's Most-Searched Tickers For September 25, 2019 | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, September 25, 2019"
2019-09-26,NFLX,1,"[""Peloton Investor On Why Others Should Buy The Stock""]",[],Peloton Investor On Why Others Should Buy The Stock
2019-09-27,NFLX,3,"[""Netflix Analyst Eyes Complications Of A 'Hit-Driven Business'"", ""Report: Apple's Hollywood Ambitions Bigger Than Thought"", ""Company Focus: Micron Under Pressure On Guidance, But Wells Fargo Up On CEO News""]",[],"Netflix Analyst Eyes Complications Of A 'Hit-Driven Business' | Report: Apple's Hollywood Ambitions Bigger Than Thought | Company Focus: Micron Under Pressure On Guidance, But Wells Fargo Up On CEO News"
2019-09-30,NFLX,5,"[""Looking At The Newest S&P 500 Sector One Year Later"", ""Netflix Renews Stranger Things For Season 4; Also Signs Series Creators To Multi-year Film And Series Deal"", ""8 Latest Short Seller Targets"", ""Barron's Picks And Pans: American Airlines, Chipotle, GM, Wells Fargo, More"", ""Bulls And Bears Of The Week: Apple, Netflix, McDonald's, Visa, More""]",[],"Looking At The Newest S&P 500 Sector One Year Later | Netflix Renews Stranger Things For Season 4; Also Signs Series Creators To Multi-year Film And Series Deal | 8 Latest Short Seller Targets | Barron's Picks And Pans: American Airlines, Chipotle, GM, Wells Fargo, More | Bulls And Bears Of The Week: Apple, Netflix, McDonald's, Visa, More"
2019-10-01,NFLX,2,"[""Mark Cuban Owns Almost $1B Of Amazon Stock, Calls It The 'Best Startup In The World'"", ""Netflix Begins Production on 'The Incredible Story Of Rose Island'""]",[],"Mark Cuban Owns Almost $1B Of Amazon Stock, Calls It The 'Best Startup In The World' | Netflix Begins Production on 'The Incredible Story Of Rose Island'"
2019-10-02,NFLX,5,"[""A Look At Benzinga Pro's Most-Searched Tickers For October 2, 2019"", ""Cramer Gives His Opinion On iRobot, Netflix And More"", ""Netflix Shares Down 1.8%; Hearing 7 Park Data Showed Softness In Int'l. Subscriber Data"", ""Netflix Option Alert: Oct 11 $265 Calls Sweep (65) near the Ask: 551 @ $6.2 vs 1070 OI; Earnings 10/16 After Close Ref=$264.385"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, October 2, 2019""]",[],"A Look At Benzinga Pro's Most-Searched Tickers For October 2, 2019 | Cramer Gives His Opinion On iRobot, Netflix And More | Netflix Shares Down 1.8%; Hearing 7 Park Data Showed Softness In Int'l. Subscriber Data | Netflix Option Alert: Oct 11 $265 Calls Sweep (65) near the Ask: 551 @ $6.2 vs 1070 OI; Earnings 10/16 After Close Ref=$264.385 | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, October 2, 2019"
2019-10-03,NFLX,7,"[""A Look At Benzinga Pro's Most-Searched Tickers For October 3, 2019"", ""Netflix Working With Italian Tax Authorities Over Probe By Milan Prosecutors"", ""Despite Heavy Blows, Roku Is More Than Ready To Lift-Off Again"", ""Italian Broadcaster Mediaset Will Partner With Netflix To Produce Movies In Italy"", ""Netflix shares are trading lower after an Italian prosecutor opened a probe for alleged tax evasion targeting the company."", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 3, 2019"", ""Italian Prosecutors Open Probe for Alleged Tax Evasion Targeting Netflix""]",[],"A Look At Benzinga Pro's Most-Searched Tickers For October 3, 2019 | Netflix Working With Italian Tax Authorities Over Probe By Milan Prosecutors | Despite Heavy Blows, Roku Is More Than Ready To Lift-Off Again | Italian Broadcaster Mediaset Will Partner With Netflix To Produce Movies In Italy | Netflix shares are trading lower after an Italian prosecutor opened a probe for alleged tax evasion targeting the company. | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 3, 2019 | Italian Prosecutors Open Probe for Alleged Tax Evasion Targeting Netflix"
2019-10-04,NFLX,5,"[""The Latest Battle In The Streaming Wars: Advertising"", ""Netflix Option Alert: Fri $270 Puts Sweep (3) near the Bid: 1200 @ $0.59 vs 1663 OI; Earnings 10/16 After Close Ref=$273.38"", ""'Exclusive data that predicted Netflix's big Q2 subscriber miss suggests international growth has bounced back' -Business Insider"", ""Disney Bans Netflix Ads As Streaming's Marketing Wars Intensify"", ""Netflix Option Alert: Oct 18 $285 Calls at the Ask: 648 @ $9.6 vs 16962 OI; Earnings 10/16 After Close Ref=$271.61""]",[],The Latest Battle In The Streaming Wars: Advertising | Netflix Option Alert: Fri $270 Puts Sweep (3) near the Bid: 1200 @ $0.59 vs 1663 OI; Earnings 10/16 After Close Ref=$273.38 | 'Exclusive data that predicted Netflix's big Q2 subscriber miss suggests international growth has bounced back' -Business Insider | Disney Bans Netflix Ads As Streaming's Marketing Wars Intensify | Netflix Option Alert: Oct 18 $285 Calls at the Ask: 648 @ $9.6 vs 16962 OI; Earnings 10/16 After Close Ref=$271.61
2019-10-07,NFLX,6,"[""Investors Sell FANG To Buy IPOs In September's IMX"", ""Best And Worst Short Ideas Of The Week"", ""Investor Movement Index Summary: September 2019"", ""Evercore ISI Group Maintains In-Line on Netflix, Lowers Price Target to $300"", ""Barron's Picks And Pans: Netflix, Raytheon, Spotify, Taiwan Semi And More"", ""Martin Scorsese: Marvel Movies Are Like Theme Parks, Not 'Cinema'""]",[],"Investors Sell FANG To Buy IPOs In September's IMX | Best And Worst Short Ideas Of The Week | Investor Movement Index Summary: September 2019 | Evercore ISI Group Maintains In-Line on Netflix, Lowers Price Target to $300 | Barron's Picks And Pans: Netflix, Raytheon, Spotify, Taiwan Semi And More | Martin Scorsese: Marvel Movies Are Like Theme Parks, Not 'Cinema'"
2019-10-08,NFLX,5,"[""Streaming Wars, Social Media And 5G: Comms Sector Earnings Preview"", ""As Trade Talks Approach, \""Barometer\"" Stocks Like Apple And Boeing Could Be In Focus"", ""Eyeball Wars: Streaming Services View For Consumer Attention"", ""Survey Shows Teens Prefer YouTube Over Netflix"", ""Netflix Signs Deal With Mediaset To Produce Italian Films""]",[],"Streaming Wars, Social Media And 5G: Comms Sector Earnings Preview | As Trade Talks Approach, ""Barometer"" Stocks Like Apple And Boeing Could Be In Focus | Eyeball Wars: Streaming Services View For Consumer Attention | Survey Shows Teens Prefer YouTube Over Netflix | Netflix Signs Deal With Mediaset To Produce Italian Films"
2019-10-09,NFLX,3,"[""What To Expect From Q3 Internet Earnings"", ""Rosenblatt Maintains Neutral on Netflix, Lowers Price Target to $265"", ""Monness Crespi Hardt Maintains Buy on Netflix, Lowers Price Target to $340""]",[],"What To Expect From Q3 Internet Earnings | Rosenblatt Maintains Neutral on Netflix, Lowers Price Target to $265 | Monness Crespi Hardt Maintains Buy on Netflix, Lowers Price Target to $340"
2019-10-10,NFLX,5,"[""Netflix shares are trading higher after multiple firms maintained bullish ratings on the company's stock."", ""Roku Gets Upgraded As It Accelerates Its Growth"", ""UBS Maintains Buy on Netflix, Lowers Price Target to $370"", ""Goldman Sachs Maintains Buy on Netflix, Lowers Price Target to $360; Keeps On Conviction Buy List"", ""Netflix Shares Down 1%; Hearing Several Firms Cut Price Target: Goldman From $420 To $360, UBS From $420 To $370""]",[],"Netflix shares are trading higher after multiple firms maintained bullish ratings on the company's stock. | Roku Gets Upgraded As It Accelerates Its Growth | UBS Maintains Buy on Netflix, Lowers Price Target to $370 | Goldman Sachs Maintains Buy on Netflix, Lowers Price Target to $360; Keeps On Conviction Buy List | Netflix Shares Down 1%; Hearing Several Firms Cut Price Target: Goldman From $420 To $360, UBS From $420 To $370"
2019-10-11,NFLX,1,"[""Big Tech Earnings Season: Here's How Large Options Traders Are Positioning""]",[],Big Tech Earnings Season: Here's How Large Options Traders Are Positioning
2019-10-14,NFLX,11,"[""A Look At Benzinga Pro's Most-Searched Tickers For October 14, 2019"", ""Benzinga Pro's Top 9 Most-Searched Tickers For Morning of Monday, October 14, 2019"", ""UPDATE: Raymond James On Netflix Also Notes 'Given subdued sentiment, we believe shares recover in November as investors get more comfortable with competition'"", ""UPDATE: Raymond James Maintains Strong Buy On Netflix, Lowers Target To $415 As Firm Notes 'We proactively lowered our 3Q-4Q19E subs to reflect some pull forward from Stranger Things and near-term noise from competitor launches'"", ""Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition"", ""Banks In Focus This Week As JPMorgan , Goldman Sachs, Others Report Tuesday"", ""10 Biggest Price Target Changes For Monday"", ""Raymond James Maintains Strong Buy on Netflix, Lowers Price Target to $415"", ""Morgan Stanley Maintains Overweight on Netflix, Lowers Price Target to $400"", ""Can Netflix Deliver A Hit After Q2 Subscriber Disappointment?"", ""Mike Khouw's Netflix Options Trade""]",[],"A Look At Benzinga Pro's Most-Searched Tickers For October 14, 2019 | Benzinga Pro's Top 9 Most-Searched Tickers For Morning of Monday, October 14, 2019 | UPDATE: Raymond James On Netflix Also Notes 'Given subdued sentiment, we believe shares recover in November as investors get more comfortable with competition' | UPDATE: Raymond James Maintains Strong Buy On Netflix, Lowers Target To $415 As Firm Notes 'We proactively lowered our 3Q-4Q19E subs to reflect some pull forward from Stranger Things and near-term noise from competitor launches' | Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition | Banks In Focus This Week As JPMorgan , Goldman Sachs, Others Report Tuesday | 10 Biggest Price Target Changes For Monday | Raymond James Maintains Strong Buy on Netflix, Lowers Price Target to $415 | Morgan Stanley Maintains Overweight on Netflix, Lowers Price Target to $400 | Can Netflix Deliver A Hit After Q2 Subscriber Disappointment? | Mike Khouw's Netflix Options Trade"
2019-10-15,NFLX,3,"[""Can Netflix Keep Its Running Lead As Competitors Ready For Streaming Wars?"", ""Survey: Teens Spend More Time On YouTube Than Netflix"", ""Bank Earnings Quartet Mostly In Tune, Led By Strength At JPMorgan, Citigroup""]",[],"Can Netflix Keep Its Running Lead As Competitors Ready For Streaming Wars? | Survey: Teens Spend More Time On YouTube Than Netflix | Bank Earnings Quartet Mostly In Tune, Led By Strength At JPMorgan, Citigroup"
2019-10-16,NFLX,17,"[""5 Stocks Moving In Wednesday's After-Hours Session"", ""Netflix Trades Higher After Q3 Earnings Beat, Subscriber Growth"", ""Netflix Says Starting Q4'19 In Jan. 2020 Will Start Reporting Sales Results By Region"", ""Netflix Says There May Be Some Modest Headwind To Near-Term Growth Due To Launch Of Disney+, Apple TV+, HBO Max, Peacock Services"", ""Netflix Sees Q4 EPS $0.51, Sales $5.442B vs $5.52B Estiamte, Global Streaming Paid Memberships 165.93M, Up 19.2%, Global Stream Paid Net Adds 7.6M"", ""Netflix shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also reported global streaming paid memberships up 19.2%."", ""Netflix Sees Q4 US Paid Net Adds 600K, Paid Memberships 61.22M; Sees International Paid Net Adds 7M, Paid Memberships 104.71M"", ""Netflix Sees Q4 US Streaming Sales ~$2.455B, Int'l. Streaming $2.918B"", ""Netflix Q3 Adj. EBITDA $1.107B vs $584.145M In Same Qtr. Last Year"", ""Netflix Reports Q3 Paid Net Adds 6.8M vs Co.'s 7M Forecast And 6.1M Last Year"", ""Netflix Q3 EPS $1.47 Beats $1.04 Estimate, Sales $5.245B Miss $5.25B Estimate"", ""SunTrust On Netflix Also Notes 'Our data work suggests mid-to-high 5m is very reasonable for Int'l, 0.8m very reasonable for Domestic'; Net-Net Firm Expects 'neutral numbers revision, confident tone from company, against cautious sentiment'"", ""SunTrust Maintains Buy, $402 Target On Netflix As Firm Thinks 'investor expectation is for a 3Q Int'l sub adds miss (vs consensus 6.0m) with Domestic in-line (vs 0.8m)'"", ""Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later"", ""An Important Leveraged ETF To Watch During Earnings Season"", ""11 Stocks To Watch For October 16, 2019"", ""Earnings Scheduled For October 16, 2019""]",[],"5 Stocks Moving In Wednesday's After-Hours Session | Netflix Trades Higher After Q3 Earnings Beat, Subscriber Growth | Netflix Says Starting Q4'19 In Jan. 2020 Will Start Reporting Sales Results By Region | Netflix Says There May Be Some Modest Headwind To Near-Term Growth Due To Launch Of Disney+, Apple TV+, HBO Max, Peacock Services | Netflix Sees Q4 EPS $0.51, Sales $5.442B vs $5.52B Estiamte, Global Streaming Paid Memberships 165.93M, Up 19.2%, Global Stream Paid Net Adds 7.6M | Netflix shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also reported global streaming paid memberships up 19.2%. | Netflix Sees Q4 US Paid Net Adds 600K, Paid Memberships 61.22M; Sees International Paid Net Adds 7M, Paid Memberships 104.71M | Netflix Sees Q4 US Streaming Sales ~$2.455B, Int'l. Streaming $2.918B | Netflix Q3 Adj. EBITDA $1.107B vs $584.145M In Same Qtr. Last Year | Netflix Reports Q3 Paid Net Adds 6.8M vs Co.'s 7M Forecast And 6.1M Last Year | Netflix Q3 EPS $1.47 Beats $1.04 Estimate, Sales $5.245B Miss $5.25B Estimate | SunTrust On Netflix Also Notes 'Our data work suggests mid-to-high 5m is very reasonable for Int'l, 0.8m very reasonable for Domestic'; Net-Net Firm Expects 'neutral numbers revision, confident tone from company, against cautious sentiment' | SunTrust Maintains Buy, $402 Target On Netflix As Firm Thinks 'investor expectation is for a 3Q Int'l sub adds miss (vs consensus 6.0m) with Domestic in-line (vs 0.8m)' | Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later | An Important Leveraged ETF To Watch During Earnings Season | 11 Stocks To Watch For October 16, 2019 | Earnings Scheduled For October 16, 2019"
2019-10-17,NFLX,38,"[""International Subscriber Growth Keeps Analysts Mostly Still Tuned In To Netflix"", ""PreMarket Prep Recap: Netflix's Early Gains, And What Is Going On With Cronos?"", ""DoorDash's New Delivery Kitchen Capitalizes On The \""Netflix Economy\"""", ""Canaccord Maintains Buy, $415 Target On Netflix As Firm Continues To Think Co's '$15 billion cash content budget and the breadth of its existing content library should allow it to maintain its market leadership'"", ""Macquarie Downgrades Netflix As Competition Looms"", ""How Earnings Season Is Playing Out In The WeTrader Paper Trading Competition"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 17, 2019"", ""UPDATE: Macquarie On Netflix Also Thinks 'competition coming from Disney+ and others especially in the US will have only modest effect on churn, but we think it will be hard for Netflix to grow much more in the US, and we suspect pricing power is limited'"", ""UPDATE: Macquarie Downgrades Netflix To Neutral As Firm Notes 'it's hard to deny the US is maturing, with sub add growth halving this year and the revenue effect of the price increases wearing off in Q1'20'"", ""Brexit Deal Adds To Optimism On The Geopolitical Front"", ""RBC Capital Maintains Outperform on Netflix, Lowers Price Target to $420"", ""Huber Research Downgrades Netflix to Underweight"", ""Mark Cuban Still Long Netflix After Q3 Earnings"", ""Benzinga's Top Upgrades, Downgrades For October 17, 2019"", ""Wedbush On Netflix Also Estimates 'that by the end of 2021 Netflix will have virtually no content from Disney, Fox, Warner Bros. or NBCUniversal, and we think its efforts to replace that content with originals will only partially succeed'"", ""Wedbush On Netflix Also Expects Co's 'content spending to trigger substantial cash burn for many years; in spite of four Netflix price increases in the last five years, cash burn continues to grow'"", ""Wedbush Maintains Underperform, $188 Target On Netflix Notes 'Denial Is a River in Egypt' As Firm Notes Co. 'faces a steep uphill climb to replace the content it is slated to lose over the next two years'"", ""Credit Suisse On Netflix Also Notes '4Q19 feels more conservative than normal with mgmt. highlighting 3 unusual factors holding back net adds forecasts:'"", ""Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes Global Net Adds Were 'well ahead of general buyside expectations for very disappointing international results (int'l ended up 55k ahead at 6.255m, up a strong 1.2m Y/Y)'"", ""Baird Maintains Neutral on Netflix, Lowers Price Target to $300""]",[],"International Subscriber Growth Keeps Analysts Mostly Still Tuned In To Netflix | PreMarket Prep Recap: Netflix's Early Gains, And What Is Going On With Cronos? | DoorDash's New Delivery Kitchen Capitalizes On The ""Netflix Economy"" | Canaccord Maintains Buy, $415 Target On Netflix As Firm Continues To Think Co's '$15 billion cash content budget and the breadth of its existing content library should allow it to maintain its market leadership' | Macquarie Downgrades Netflix As Competition Looms | How Earnings Season Is Playing Out In The WeTrader Paper Trading Competition | Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 17, 2019 | UPDATE: Macquarie On Netflix Also Thinks 'competition coming from Disney+ and others especially in the US will have only modest effect on churn, but we think it will be hard for Netflix to grow much more in the US, and we suspect pricing power is limited' | UPDATE: Macquarie Downgrades Netflix To Neutral As Firm Notes 'it's hard to deny the US is maturing, with sub add growth halving this year and the revenue effect of the price increases wearing off in Q1'20' | Brexit Deal Adds To Optimism On The Geopolitical Front | RBC Capital Maintains Outperform on Netflix, Lowers Price Target to $420 | Huber Research Downgrades Netflix to Underweight | Mark Cuban Still Long Netflix After Q3 Earnings | Benzinga's Top Upgrades, Downgrades For October 17, 2019 | Wedbush On Netflix Also Estimates 'that by the end of 2021 Netflix will have virtually no content from Disney, Fox, Warner Bros. or NBCUniversal, and we think its efforts to replace that content with originals will only partially succeed' | Wedbush On Netflix Also Expects Co's 'content spending to trigger substantial cash burn for many years; in spite of four Netflix price increases in the last five years, cash burn continues to grow' | Wedbush Maintains Underperform, $188 Target On Netflix Notes 'Denial Is a River in Egypt' As Firm Notes Co. 'faces a steep uphill climb to replace the content it is slated to lose over the next two years' | Credit Suisse On Netflix Also Notes '4Q19 feels more conservative than normal with mgmt. highlighting 3 unusual factors holding back net adds forecasts:' | Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes Global Net Adds Were 'well ahead of general buyside expectations for very disappointing international results (int'l ended up 55k ahead at 6.255m, up a strong 1.2m Y/Y)' | Baird Maintains Neutral on Netflix, Lowers Price Target to $300"
2019-10-18,NFLX,5,"[""WeTrader Competition: Round Two Wrap-up"", ""Netflix shares are trading lower following a report India is considering potential censorship on streaming platforms."", ""Coca-Cola, Schlumberger Earnings Help Boost Investor Morale Despite China Data"", ""Netflix Misses On Domestic Subscribers But Beats Earnings Estimates"", ""Netflix, Amazon Face Censorship Threat in India""]",[],"WeTrader Competition: Round Two Wrap-up | Netflix shares are trading lower following a report India is considering potential censorship on streaming platforms. | Coca-Cola, Schlumberger Earnings Help Boost Investor Morale Despite China Data | Netflix Misses On Domestic Subscribers But Beats Earnings Estimates | Netflix, Amazon Face Censorship Threat in India"
2019-10-21,NFLX,4,"[""Cramer: Is FAAMG The New FAANG?"", ""Netflix Reports $2B Senior Notes Offering"", ""Barron's Picks And Pans: Boeing, Comcast, Conoco, Emerson And More"", ""Benzinga's Bulls And Bears Of The Week: Beyond Meat, Netflix, Johnson & Johnson And More""]",[],"Cramer: Is FAAMG The New FAANG? | Netflix Reports $2B Senior Notes Offering | Barron's Picks And Pans: Boeing, Comcast, Conoco, Emerson And More | Benzinga's Bulls And Bears Of The Week: Beyond Meat, Netflix, Johnson & Johnson And More"
2019-10-22,NFLX,7,"[""Netflix Prices €1.1B Aggregate Principal Amount Of 3.625% Senior Notes Due 2030"", ""Verizon Director Of Communications Adria Tomaszewski Tells Benzinga Co. Won't Be Commenting On Financial Aspects Of Deal For Disney+, Calls Joint Approach A 'Value-Add' For Verizon Customers"", ""14 Stocks With The Highest Long-Term Projected Earnings Growth Rates"", ""Verizon Inks Deal For Disney+, Netflix Investors Show Concern"", ""Netflix shares are trading lower following news Verizon will begin offering 12 months of Disney+ to all unlimited wireless customers and to its new Fios and 5G home internet customers."", ""Verizon To Begin Offering 12 Months Of Disney+ To All New & Existing 4G LTE & 5G Unlimited Wireless Customers; Co Will Also Offer 12 Months Of Disney+ To Its New Fios Home Internet & 5G Home Internet Customers"", ""Netflix Shares Dip ~1.5% Over Last Min.""]",[],"Netflix Prices €1.1B Aggregate Principal Amount Of 3.625% Senior Notes Due 2030 | Verizon Director Of Communications Adria Tomaszewski Tells Benzinga Co. Won't Be Commenting On Financial Aspects Of Deal For Disney+, Calls Joint Approach A 'Value-Add' For Verizon Customers | 14 Stocks With The Highest Long-Term Projected Earnings Growth Rates | Verizon Inks Deal For Disney+, Netflix Investors Show Concern | Netflix shares are trading lower following news Verizon will begin offering 12 months of Disney+ to all unlimited wireless customers and to its new Fios and 5G home internet customers. | Verizon To Begin Offering 12 Months Of Disney+ To All New & Existing 4G LTE & 5G Unlimited Wireless Customers; Co Will Also Offer 12 Months Of Disney+ To Its New Fios Home Internet & 5G Home Internet Customers | Netflix Shares Dip ~1.5% Over Last Min."
2019-10-23,NFLX,2,"[""16 Stocks With The Highest Long-Term Sales Growth Rate"", ""Analyst: Verizon Partnership Is Great News For Disney, Bad News For Netflix""]",[],"16 Stocks With The Highest Long-Term Sales Growth Rate | Analyst: Verizon Partnership Is Great News For Disney, Bad News For Netflix"
2019-10-24,NFLX,2,"[""Will Netflix Inc Remain A FAA(N)G Stock?"", ""ScreenRant Says Disney+ Could Lose Movies To Netflix As Licensing Deals Expire""]",[],Will Netflix Inc Remain A FAA(N)G Stock? | ScreenRant Says Disney+ Could Lose Movies To Netflix As Licensing Deals Expire
2019-10-25,NFLX,0,[],[],
